ID_cliente,Evasao,Genero,Cidadao_Senior,Parceiro,Dependentes,Tempo_de_contrato,Servico_de_telefone,Linhas_multiplas,Serivo_de_internet,Segurnaca_online,Backup_online,Protecao_dipositivo,Suporte_tecnico,Streaming_TV,Streaming_filmes,Tipo_de_contrato,Fatura_online,Metodo_de_pagamento,Total_servico_dia,Total_servico_mes,Total_gasto
1004-NOZNR,Nao,Homem,Sim,Nao,Sim,56,Sim,Nao,Fiber optic,Sim,Nao,Nao,Nao,Sim,Sim,Anual,Nao,Cartão de crédito automático,3.16,94.8,5264.3
1009-IRMNA,Sim,Mulher,Nao,Nao,Nao,7,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Transferência bancária automático,0.67,20.0,137.6
1010-DIAUQ,Sim,Homem,Nao,Nao,Nao,5,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Nao,Transferência bancária automático,3.22,96.5,492.55
1013-QCWAM,Nao,Mulher,Sim,Sim,Nao,66,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.36,100.8,6690.75
1015-JPFYW,Nao,Homem,Nao,Nao,Sim,7,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.65,19.45,136.75
1015-OWJKI,Nao,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.64,19.05,19.05
1016-DJTSV,Nao,Homem,Sim,Nao,Nao,8,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.32,69.7,572.85
1017-FBQMM,Nao,Mulher,Nao,Sim,Sim,62,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Anual,Sim,Cartão de crédito automático,3.53,106.05,6703.5
1020-JPQOW,Nao,Mulher,Nao,Sim,Nao,56,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque eletrônico,3.02,90.55,5116.6
1022-RKXDR,Nao,Mulher,Nao,Nao,Nao,41,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Sim,Cheque,0.83,24.85,962.25
1023-BQXZE,Nao,Homem,Nao,Nao,Nao,57,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Bienal,Sim,Transferência bancária automático,2.48,74.35,4317.35
1024-GUALD,Sim,Mulher,Nao,Sim,Nao,1,Nao,Sem servico de telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,0.83,24.8,24.8
1024-KPRBB,Nao,Mulher,Nao,Nao,Nao,38,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Anual,Sim,Cheque,2.97,89.1,3342.0
1024-VRZHF,Sim,Homem,Nao,Sim,Nao,11,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.5,74.95,825.7
1025-FALIX,Nao,Mulher,Nao,Nao,Nao,26,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartão de crédito automático,2.3,69.05,1815.65
1027-LKKQQ,Nao,Mulher,Nao,Sim,Sim,72,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,2.68,80.45,5886.85
1028-FFNJK,Nao,Homem,Sim,Sim,Nao,30,Sim,Sim,Fiber optic,Nao,Nao,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.38,101.5,2917.65
1029-QFBEN,Sim,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.65,19.55,19.55
1031-IIDEO,Sim,Mulher,Nao,Nao,Nao,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.36,70.85,70.85
1032-MAELW,Nao,Mulher,Nao,Sim,Sim,68,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Anual,Sim,Cheque eletrônico,2.62,78.45,5333.35
1035-IPQPU,Nao,Mulher,Sim,Sim,Nao,63,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.45,103.5,6479.4
1036-GUDCL,Nao,Homem,Nao,Sim,Sim,60,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito automático,2.64,79.05,4663.4
1038-RQOST,Nao,Homem,Nao,Sim,Sim,19,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.69,20.6,414.95
1038-ZAGBI,Sim,Mulher,Nao,Sim,Sim,12,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Transferência bancária automático,0.66,19.8,229.6
1041-RXHRA,Sim,Mulher,Nao,Nao,Nao,41,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Transferência bancária automático,2.34,70.25,2868.05
1042-HFUCW,Nao,Mulher,Nao,Nao,Sim,25,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Anual,Sim,Cartão de crédito automático,1.82,54.75,1266.35
1043-UXOVO,Nao,Mulher,Nao,Nao,Nao,71,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito automático,3.77,113.15,7993.3
1043-YCUTE,Sim,Homem,Nao,Sim,Nao,56,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Cartão de crédito automático,0.84,25.15,1327.15
1045-LTCYT,Nao,Mulher,Nao,Sim,Sim,8,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cartão de crédito automático,0.7,21.05,139.75
1047-NNCBF,Nao,Homem,Nao,Nao,Nao,20,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cartão de crédito automático,2.35,70.55,1493.55
1047-RNXZV,Nao,Homem,Nao,Nao,Nao,43,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.65,19.55,876.15
1049-FYSYG,Nao,Mulher,Nao,Sim,Nao,17,Nao,Sem servico de telefone,DSL,Nao,Sim,Sim,Nao,Nao,Nao,Mensal,Sim,Cartão de crédito automático,1.19,35.65,646.05
1051-EQPZR,Nao,Mulher,Nao,Sim,Sim,44,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.65,19.6,780.25
1051-GEJLJ,Nao,Mulher,Nao,Nao,Nao,2,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.65,19.5,27.55
1052-QJIBV,Nao,Mulher,Nao,Sim,Sim,71,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.66,19.9,1397.3
1053-MXTTK,Nao,Mulher,Nao,Sim,Sim,72,Sim,Nao,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.62,108.65,7726.35
1057-FOGLZ,Nao,Mulher,Nao,Nao,Nao,18,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.65,19.65,391.7
1060-ENTOF,Nao,Mulher,Sim,Sim,Nao,67,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Nao,Sim,Anual,Sim,Cartão de crédito automático,3.51,105.4,7035.6
1061-PNTHC,Nao,Mulher,Nao,Sim,Sim,56,Sim,Sim,Fiber optic,Sim,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque,3.65,109.6,5953.0
1062-LHZOD,Sim,Homem,Nao,Sim,Sim,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.33,69.9,69.9
1063-DHQJF,Nao,Homem,Nao,Sim,Sim,69,Sim,Nao,Fiber optic,Nao,Sim,Nao,Sim,Sim,Nao,Bienal,Sim,Cheque,3.07,92.15,6480.9
1064-FBXNK,Nao,Homem,Nao,Sim,Sim,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cartão de crédito automático,0.66,19.85,19.85
1066-JKSGK,Sim,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.67,20.15,20.15
1069-QJOEE,Nao,Homem,Nao,Sim,Sim,25,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque eletrônico,0.66,19.9,505.45
1069-XAIEM,Sim,Mulher,Sim,Nao,Nao,1,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.84,85.05,85.05
1073-XXCZD,Nao,Homem,Nao,Sim,Nao,55,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.86,25.7,1443.65
1074-AMIOH,Nao,Mulher,Nao,Sim,Sim,53,Sim,Nao,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária automático,3.61,108.25,5935.1
1074-WVEVG,Nao,Mulher,Nao,Sim,Nao,59,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.68,20.35,1267.0
1075-BGWOH,Sim,Homem,Sim,Sim,Nao,16,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.29,98.75,1587.55
1077-HUUJM,Nao,Mulher,Nao,Nao,Sim,7,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.37,71.05,472.65
1078-TDCRN,Nao,Mulher,Sim,Sim,Nao,3,Nao,Sem servico de telefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.02,30.75,82.85
1080-BWSYE,Nao,Homem,Sim,Sim,Nao,64,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.86,25.65,1740.8
1084-MNSMJ,Nao,Mulher,Nao,Sim,Sim,51,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,2.85,85.5,4421.95
1084-UQCHV,Sim,Homem,Nao,Nao,Sim,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Transferência bancária automático,2.33,69.75,69.75
1085-LDWAM,Nao,Mulher,Nao,Sim,Sim,69,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Sim,Cartão de crédito automático,0.68,20.35,1442.65
1086-LXKFY,Sim,Mulher,Nao,Sim,Sim,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.3,69.1,69.1
1087-GRUYI,Nao,Homem,Nao,Sim,Nao,38,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.68,20.4,743.5
1087-UDSIH,Sim,Mulher,Nao,Nao,Nao,3,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.65,19.6,59.75
1088-AUUZZ,Nao,Homem,Nao,Sim,Sim,56,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Sim,Bienal,Sim,Cartão de crédito automático,2.53,75.85,4261.2
1088-CNNKB,Nao,Homem,Nao,Sim,Nao,63,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Anual,Nao,Cartão de crédito automático,2.67,80.0,5040.2
1089-HDMKP,Nao,Homem,Sim,Nao,Sim,11,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.82,54.55,601.25
1089-XZWHH,Nao,Mulher,Nao,Sim,Sim,24,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Cheque,0.66,19.7,494.05
1090-ESELR,Nao,Homem,Nao,Sim,Sim,72,Sim,Nao,Fiber optic,Sim,Sim,Nao,Sim,Sim,Sim,Bienal,Nao,Transferência bancária automático,3.52,105.5,7611.55
1090-PYKCI,Nao,Mulher,Nao,Sim,Sim,69,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Nao,Anual,Sim,Cartão de crédito automático,3.5,105.1,7234.8
1091-SOZGA,Nao,Mulher,Nao,Sim,Sim,56,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Anual,Sim,Cartão de crédito automático,3.33,99.8,5515.45
1092-GANHU,Sim,Homem,Nao,Nao,Nao,17,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.56,76.65,1313.55
1092-WPIVQ,Nao,Mulher,Nao,Sim,Sim,18,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.84,25.1,428.45
1093-YSWCA,Nao,Homem,Nao,Nao,Nao,11,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.65,19.55,223.15
1094-BKOSX,Nao,Mulher,Nao,Sim,Sim,45,Nao,Sem servico de telefone,DSL,Nao,Sim,Sim,Sim,Nao,Sim,Anual,Nao,Transferência bancária automático,1.7,51.0,2264.5
1095-JUDTC,Sim,Mulher,Sim,Nao,Nao,47,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Sim,Nao,Mensal,Sim,Cheque eletrônico,3.17,95.05,4504.55
1095-WGNGG,Nao,Mulher,Nao,Sim,Nao,61,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.37,101.05,5971.25
1096-ADRUX,Nao,Mulher,Nao,Sim,Sim,66,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Anual,Sim,Transferência bancária automático,2.48,74.25,4859.25
1097-FSPVW,Nao,Mulher,Nao,Nao,Nao,42,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Nao,Mensal,Nao,Cartão de crédito automático,1.82,54.55,2455.05
1098-KFQEC,Nao,Mulher,Nao,Sim,Sim,55,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.65,19.4,1083.0
1098-TDVUQ,Nao,Mulher,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Transferência bancária automático,0.64,19.25,19.25
1099-BTKWT,Nao,Mulher,Nao,Sim,Nao,68,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Anual,Sim,Cheque eletrônico,1.81,54.4,3723.65
1099-GODLO,Nao,Mulher,Nao,Sim,Sim,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.68,20.35,20.35
1100-DDVRV,Nao,Homem,Nao,Sim,Nao,17,Nao,Sem servico de telefone,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque,1.66,49.8,836.35
1101-SSWAG,Nao,Mulher,Nao,Sim,Nao,15,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.7,51.1,711.15
1104-FEJAM,Nao,Homem,Nao,Sim,Sim,28,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Nao,Cheque eletrônico,2.15,64.4,1802.15
1104-TNLZA,Nao,Homem,Sim,Sim,Nao,28,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.53,105.8,2998.0
1106-HRLKZ,Nao,Homem,Nao,Sim,Sim,40,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.65,19.6,808.95
1110-KYLGQ,Nao,Mulher,Nao,Nao,Nao,63,Sim,Sim,Fiber optic,Sim,Sim,Sim,Nao,Sim,Sim,Mensal,Nao,Cartão de crédito automático,3.61,108.25,6780.1
1112-CUNAO,Sim,Mulher,Sim,Nao,Nao,15,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Nao,Cheque eletrônico,2.99,89.85,1424.95
1113-IUJYX,Sim,Mulher,Nao,Sim,Nao,14,Sim,Nao,Fiber optic,Sim,Sim,Nao,Sim,Sim,Sim,Anual,Nao,Cheque,3.53,105.95,1348.9
1114-CENIM,Sim,Homem,Nao,Nao,Sim,54,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cartão de crédito automático,1.83,55.0,3092.65
1116-DXXDF,Nao,Homem,Nao,Nao,Nao,39,Sim,Nao,Fiber optic,Sim,Nao,Sim,Nao,Sim,Sim,Bienal,Sim,Cheque eletrônico,3.35,100.45,3801.7
1116-FRYVH,Nao,Mulher,Nao,Sim,Sim,48,Nao,Sem servico de telefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Bienal,Nao,Cheque,1.31,39.4,1978.65
1120-BMWUB,Sim,Mulher,Nao,Nao,Nao,16,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque,1.8,53.9,834.15
1121-QSIVB,Nao,Mulher,Nao,Nao,Sim,44,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Anual,Sim,Cheque,2.58,77.55,3471.1
1122-JWTJW,Sim,Homem,Nao,Sim,Sim,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.36,70.65,70.65
1122-YJBCS,Nao,Homem,Nao,Sim,Nao,69,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Anual,Sim,Cartão de crédito automático,1.79,53.65,3804.4
1125-SNVCK,Nao,Mulher,Sim,Nao,Nao,49,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque,1.46,43.8,2106.05
1131-ALZWV,Nao,Mulher,Nao,Nao,Nao,24,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Transferência bancária automático,0.82,24.6,605.25
1131-QQZEB,Nao,Homem,Sim,Sim,Nao,71,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.8,23.95,1756.2
1131-SUEKT,Nao,Homem,Nao,Sim,Sim,61,Sim,Nao,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Anual,Sim,Transferência bancária automático,3.28,98.45,6145.2
1133-KXCGE,Nao,Mulher,Nao,Nao,Nao,18,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.67,20.1,407.05
1134-YWTYF,Nao,Homem,Nao,Sim,Nao,27,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.79,53.8,1389.85
1135-HIORI,Nao,Mulher,Nao,Sim,Sim,64,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,3.72,111.45,7266.95
1135-LMECX,Nao,Mulher,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.66,19.85,19.85
1136-XGEQU,Nao,Mulher,Nao,Sim,Sim,50,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito automático,2.8,84.15,4164.4
1137-DGOWI,Nao,Mulher,Nao,Sim,Nao,30,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Nao,Sim,Anual,Nao,Transferência bancária automático,2.34,70.25,2198.9
1139-WUOAH,Nao,Homem,Nao,Nao,Nao,57,Nao,Sem servico de telefone,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,1.78,53.35,3090.05
1140-UKVZG,Nao,Mulher,Nao,Nao,Nao,17,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.83,24.8,475.25
1142-IHLOO,Nao,Mulher,Nao,Nao,Nao,51,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Anual,Nao,Cartão de crédito automático,2.92,87.55,4475.9
1142-WACZW,Sim,Homem,Nao,Nao,Nao,2,Nao,Sem servico de telefone,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Nao,Transferência bancária automático,1.0,29.85,75.6
1143-NMNQJ,Sim,Mulher,Nao,Nao,Nao,2,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.86,85.7,169.8
1150-FTQGN,Nao,Mulher,Nao,Sim,Sim,60,Sim,Sim,Fiber optic,Sim,Sim,Nao,Nao,Sim,Nao,Anual,Nao,Transferência bancária automático,3.14,94.15,5811.8
1150-WFARN,Sim,Mulher,Nao,Sim,Sim,67,Sim,Sim,Fiber optic,Sim,Nao,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito automático,3.62,108.75,7156.2
1153-GNOLC,Nao,Homem,Nao,Nao,Nao,33,Nao,Sem servico de telefone,DSL,Nao,Sim,Nao,Nao,Sim,Nao,Anual,Sim,Cheque eletrônico,1.3,39.1,1309.0
1154-HYWWO,Nao,Homem,Nao,Nao,Nao,38,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Anual,Nao,Cheque,2.35,70.6,2708.2
1156-ZFYDO,Nao,Mulher,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque eletrônico,0.66,19.75,19.75
1157-BQCUW,Sim,Homem,Nao,Nao,Nao,1,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.5,74.95,74.95
1159-WFSGR,Nao,Mulher,Nao,Sim,Sim,16,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque eletrônico,0.68,20.4,321.4
1162-ECVII,Nao,Homem,Sim,Sim,Nao,72,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.66,109.75,7932.5
1163-ONYEY,Nao,Homem,Nao,Sim,Sim,41,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Sim,Nao,Mensal,Sim,Cartão de crédito automático,2.48,74.55,3023.55
1163-VIPRI,Nao,Mulher,Nao,Sim,Sim,65,Sim,Sim,Fiber optic,Sim,Nao,Sim,Sim,Sim,Sim,Bienal,Nao,Cheque eletrônico,3.64,109.3,7337.55
1166-PQLGG,Nao,Mulher,Nao,Sim,Sim,72,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.65,19.55,1463.45
1167-OYZJF,Nao,Mulher,Sim,Sim,Nao,67,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Transferência bancária automático,0.67,20.05,1263.05
1169-SAOCL,Nao,Homem,Nao,Nao,Nao,49,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Anual,Sim,Transferência bancária automático,3.56,106.65,5168.1
1169-WCVAK,Nao,Homem,Nao,Sim,Nao,19,Sim,Sim,Fiber optic,Sim,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cartão de crédito automático,2.96,88.8,1672.35
1170-SASML,Nao,Mulher,Nao,Sim,Nao,69,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Nao,Nao,Mensal,Sim,Transferência bancária automático,2.85,85.4,5869.4
1171-TYKUR,Nao,Homem,Nao,Sim,Nao,47,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque eletrônico,0.85,25.4,1139.2
1172-VIYBP,Nao,Homem,Nao,Sim,Sim,53,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Bienal,Nao,Transferência bancária automático,2.32,69.7,3686.05
1173-NOEYG,Nao,Mulher,Nao,Sim,Nao,27,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Nao,Transferência bancária automático,3.01,90.15,2423.4
1173-XZPYF,Nao,Mulher,Nao,Nao,Nao,11,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,Cheque eletrônico,2.97,89.2,990.3
